sample_id,timestamp_utc,month_block,segment_id,source_dataset,altitude_km,latitude_deg,longitude_deg,residual_mGs,Bx_model_nT,By_model_nT,Bz_model_nT,B_model_nT,B_model_mGs,B_teaching_mGs,Bx_teaching_mGs,By_teaching_mGs,Bz_teaching_mGs,is_anomaly,anomaly_type,anomaly_id,quality_flag
2584,2026-02-10 10:12:20,2026-02,segment_4,200_stab,484.35078125,82.617647,-120.319509,-124.563526433954,1491.79123076991,-87.0652367642176,46568.7383101738,46592.7076829959,465.927076829959,341.363550396005,10.9296749708129,-0.637887339368963,341.187937717236,0,normal,,normal_semisynthetic
2585,2026-02-10 10:12:30,2026-02,segment_4,200_stab,484.12759375,82.529476,-125.224295,-120.752489510413,1597.09910245643,28.1789569619815,46605.0082364124,46632.3740797394,466.323740797394,345.571251286981,11.835372874678,0.208821395210603,345.368455505989,0,normal,,normal_semisynthetic
2586,2026-02-10 10:12:50,2026-02,segment_4,200_stab,483.6615,82.200965,-134.537112,-167.467940829428,1895.04619458674,215.833669192544,46667.5411087201,46706.5003761409,467.065003761409,299.597062931981,12.155701442976,1.38445682830373,299.347160198973,0,normal,,normal_semisynthetic
2587,2026-02-10 10:13:00,2026-02,segment_4,200_stab,483.41846875,81.966771,-138.858395,-124.189474298607,2081.20304132696,286.716528063166,46693.4875521027,46740.7252002477,467.407252002477,343.217777703869,15.2823020981067,2.10536334580208,342.870911014258,0,normal,,normal_semisynthetic
2588,2026-02-10 10:13:10,2026-02,segment_4,200_stab,483.1665625,81.688243,-142.954159,-144.717260852467,2289.52068970175,342.894320950546,46715.8060278637,46773.1334671615,467.731334671615,323.014073819148,15.8113718336405,2.36801948660225,322.618171976861,0,normal,,normal_semisynthetic
2589,2026-02-10 10:13:30,2026-02,segment_4,200_stab,482.647625,81.026876,-150.249784,-143.094841870904,2750.7150399054,412.355276288878,46747.6890478023,46830.3630288583,468.303630288583,325.208788417679,19.1020664276864,2.86356011626273,324.634667196446,0,normal,,normal_semisynthetic
2590,2026-02-10 10:13:40,2026-02,segment_4,200_stab,482.379,80.65017,-153.487553,-124.03864298475,2999.68217318267,428.719346136102,46756.9855412691,46855.0700599658,468.550700599658,344.512057614908,22.0558133058243,3.1522519097216,343.790869933124,0,normal,,normal_semisynthetic
2591,2026-02-10 10:14:00,2026-02,segment_4,200_stab,481.82215625,79.819838,-159.224257,-127.232095584598,3526.01069922965,431.759876465877,46761.1077645256,46895.845950442,468.95845950442,341.726363919821,25.6937643616338,3.14620047215002,340.744537290593,0,normal,,normal_semisynthetic
2592,2026-02-10 10:14:20,2026-02,segment_4,200_stab,481.24121875,78.908445,-164.07365,-125.956677414368,4079.88470629504,403.722985105831,46744.1672679447,46923.614790838,469.23614790838,343.279470494012,29.8472457396236,2.95351952681301,341.966684790803,0,normal,,normal_semisynthetic
2593,2026-02-10 10:14:30,2026-02,segment_4,200_stab,480.938125,78.42234,-166.236866,-145.081847670432,4368.38007411109,380.501419453313,46726.8944989344,46932.1871993693,469.321871993693,324.240024323261,30.1797922919319,2.62876709697083,322.821720294522,0,normal,,normal_semisynthetic
2594,2026-02-10 10:14:50,2026-02,segment_4,200_stab,480.3220625,77.422817,-170.019972,-161.246364515928,4951.17419269176,321.202426869851,46674.2581466937,46937.2311755775,469.372311755775,308.125947239847,32.5026679218869,2.10857776558638,306.39962441266,0,normal,,normal_semisynthetic
2595,2026-02-10 10:15:00,2026-02,segment_4,200_stab,480.0038125,76.903709,-171.707165,-140.634605066289,5249.74802013059,286.062673269213,46637.9752240789,46933.3827795281,469.333827795281,328.699222728991,36.7667530347434,2.00344771219819,326.630327880296,0,normal,,normal_semisynthetic
2596,2026-02-10 10:15:20,2026-02,segment_4,200_stab,479.34971875,75.836861,-174.722133,-128.239237112509,5857.25884784916,207.755770624095,46544.233364921,46911.792794554,469.11792794554,340.87869083303,42.5610408169435,1.50963139297397,338.207866084863,0,normal,,normal_semisynthetic
2597,2026-02-10 10:15:30,2026-02,segment_4,200_stab,479.01471875,75.292208,-176.069866,-134.194864514613,6165.02602816105,165.543459905686,46486.3506788665,46893.664284246,468.93664284246,334.741778327847,44.0079018691101,1.18170147300668,331.834245238187,0,normal,,normal_semisynthetic
2598,2026-02-10 10:15:50,2026-02,segment_4,200_stab,478.3255,74.178429,-178.508053,-130.295424256445,6790.77997615241,76.249172669106,46346.5579429245,46841.4767036406,468.414767036406,338.119342779961,49.0183961754031,0.550395119127192,334.5468335877,0,normal,,normal_semisynthetic
2599,2026-02-10 10:16:10,2026-02,segment_4,200_stab,477.61821875,73.047357,179.367362,-133.355219283653,7422.42237555466,-16.8642614025951,46174.6017996458,46767.3656482841,467.673656482841,334.318437199188,53.0594916867797,-0.120554866379159,330.081040442756,0,normal,,normal_semisynthetic
2600,2026-02-10 10:16:20,2026-02,segment_4,200_stab,477.25671875,72.474495,178.401027,-151.940795212046,7741.09793798925,-64.4850335541839,46075.7726120508,46721.5750740759,467.215750740759,315.274955528712,52.2365588975435,-0.435141924342862,310.917111381282,0,normal,,normal_semisynthetic
2601,2026-02-10 10:16:30,2026-02,segment_4,200_stab,476.88915625,71.895773,177.488883,-128.282622667357,8062.2302778359,-112.705642670137,45967.8121606413,46669.6048242402,466.696048242402,338.413425575045,58.4613256609402,-0.817257886825462,333.324544702229,0,normal,,normal_semisynthetic
2602,2026-02-10 10:16:50,2026-02,segment_4,200_stab,476.1406875,70.729088,175.819134,-116.999569975284,8707.09299002407,-209.772181551011,45725.0795511812,46547.1843688416,465.471843688416,348.472273713132,65.1850489521,-1.57044491644434,342.317642903016,0,normal,,normal_semisynthetic
2603,2026-02-10 10:17:00,2026-02,segment_4,200_stab,475.7608125,70.142949,175.054344,-151.1466941796,9029.68761679352,-258.254158857901,45590.3607429685,46476.6925064752,464.766925064752,313.620230885152,60.9314596731477,-1.74267411384279,307.639349774193,0,normal,,normal_semisynthetic
2604,2026-02-10 10:17:10,2026-02,segment_4,200_stab,475.3753125,69.552165,174.32727,-108.929292867682,9353.79447108681,-306.801828681143,45445.8744286664,46399.5161715673,463.995161715673,355.065868847991,71.5786162213722,-2.34775848657611,347.768257537546,0,normal,,normal_semisynthetic
2605,2026-02-10 10:17:20,2026-02,segment_4,200_stab,474.9850625,68.958143,173.636383,-111.695709969895,9678.51560697877,-355.210605311969,45291.7647872269,46315.6970850072,463.156970850072,351.461260880176,73.4442859066535,-2.69547421453726,343.691270162487,0,normal,,normal_semisynthetic
2606,2026-02-10 10:17:40,2026-02,segment_4,200_stab,474.194,67.765906,172.357143,-159.323456143012,10326.2417732914,-450.827126648297,44955.6987577662,46128.6176365346,461.286176365346,301.962720222335,67.5966507408833,-2.95116117689421,294.284671466923,0,normal,,normal_semisynthetic
2607,2026-02-10 10:17:50,2026-02,segment_4,200_stab,473.79228125,67.166277,171.761783,-122.270314898456,10649.7167109753,-497.992554380135,44773.1974839406,46025.0331400662,460.250331400662,337.980016502206,78.2050806734974,-3.6569562315177,328.787292307358,0,normal,,normal_semisynthetic
2608,2026-02-10 10:18:00,2026-02,segment_4,200_stab,473.38634375,66.564093,171.192678,-116.770479559934,10972.8284074017,-544.64138879041,44580.8789158634,45914.6421352877,459.146421352877,342.375941792943,81.8221004325152,-4.06127761765173,332.430346724736,0,normal,,normal_semisynthetic
2609,2026-02-10 10:18:20,2026-02,segment_4,200_stab,472.56025,65.349522,170.123343,-131.988175248156,11618.5935148903,-636.270646907102,44165.6391554798,45672.7515879262,456.727515879262,324.739340631107,82.6097457654322,-4.5239689564524,314.023570712419,0,normal,,normal_semisynthetic
2610,2026-02-10 10:18:30,2026-02,segment_4,200_stab,472.14415625,64.742851,169.624494,-139.614662192749,11937.864089739,-680.675030120399,43944.6833987062,45542.4100870193,455.424100870193,315.809438677444,82.7819641073994,-4.72007517330194,304.730157461716,0,normal,,normal_semisynthetic
2611,2026-02-10 10:18:50,2026-02,segment_4,200_stab,471.3015625,63.523963,168.684605,-137.12106968871,12571.9282520947,-766.816649698962,43473.9530211431,45261.749624099,452.61749624099,315.496426552281,87.6324594464123,-5.34508530514258,303.034613999312,0,normal,,normal_semisynthetic
2612,2026-02-10 10:19:10,2026-02,segment_4,200_stab,470.4464375,62.29862,167.81392,-144.391828749673,13198.3922129138,-848.847484945048,42965.4612863173,44954.9659393112,449.549659393112,305.15783064344,89.5917203254307,-5.76204322794198,291.652917197787,0,normal,,normal_semisynthetic
2613,2026-02-10 10:19:20,2026-02,segment_4,200_stab,470.01490625,61.684169,167.402114,-91.8931843535192,13508.0418451613,-888.100098211517,42697.5156417476,44792.1171441176,447.921171441176,356.027987087657,107.368020407586,-7.05902088265369,339.37914786802,0,normal,,normal_semisynthetic
2614,2026-02-10 10:19:40,2026-02,segment_4,200_stab,469.1455,60.453267,166.62154,-118.320460873158,14118.6762207804,-962.64106088923,42135.513143968,44448.4551356382,444.484551356382,326.164090483223,103.603267522468,-7.06388883772469,309.191653111633,0,normal,,normal_semisynthetic
2615,2026-02-10 10:20:00,2026-02,segment_4,200_stab,468.27209375,59.224598,165.895238,-131.248595836826,14714.581410355,-1031.20127735198,41542.1208551553,44083.2177512113,440.832177512113,309.583581675287,103.336213830378,-7.24182582751652,291.738199269114,0,normal,,normal_semisynthetic
2616,2026-02-10 10:20:10,2026-02,segment_4,200_stab,467.8269375,58.600872,165.544665,-135.762425870677,15011.6323479841,-1063.62192467664,41228.9742948625,43889.733637334,438.89733637334,303.134910502663,103.681418208339,-7.3461584344468,284.757741668284,0,normal,,normal_semisynthetic
2617,2026-02-10 10:20:30,2026-02,segment_4,200_stab,466.939,57.36081,164.880354,-98.2126832893929,15590.8988213772,-1123.02700363088,40583.5603436054,43489.7997911277,434.897997911277,336.685314621884,120.700180275013,-8.6941467162944,314.186058532984,0,normal,,normal_semisynthetic
2618,2026-02-10 10:20:40,2026-02,segment_4,200_stab,466.49309375,56.739601,164.562641,-117.774596743037,15875.2940106035,-1150.15044998889,40249.2308789971,43282.1948649964,432.821948649964,315.047351906927,115.554891668152,-8.37184562136439,292.970669446654,0,normal,,normal_semisynthetic
2619,2026-02-10 10:21:00,2026-02,segment_4,200_stab,465.59821875,55.494997,163.953511,-128.117817946503,16433.2283161984,-1198.94752158413,39558.3371415793,42852.6604245136,428.526604245136,300.408786298633,115.201392971473,-8.4049477028224,277.314685505407,0,normal,,normal_semisynthetic
2620,2026-02-10 10:21:10,2026-02,segment_4,200_stab,465.1500625,54.872282,163.661465,-88.4075264147168,16706.3845257376,-1220.49035807972,39202.5372927044,42631.3477481284,426.313477481284,337.905951066567,132.418678982557,-9.67388968444254,310.728404046185,0,normal,,normal_semisynthetic
2621,2026-02-10 10:21:30,2026-02,segment_4,200_stab,464.25321875,53.626172,163.100249,-88.3129260475541,17240.9210578011,-1257.6341918756,38471.3208638159,42176.6941768624,421.766941768624,333.45401572107,136.308795026605,-9.94300714585401,304.15888875356,0,normal,,normal_semisynthetic
2622,2026-02-10 10:21:40,2026-02,segment_4,200_stab,463.8035625,53.000953,162.8295,-142.359157237017,17503.0562071116,-1273.19641274702,38095.1946028688,41943.0787797604,419.430787797604,277.071630560587,115.623374921113,-8.41060352188392,251.65290656329,0,normal,,normal_semisynthetic
2623,2026-02-10 10:21:50,2026-02,segment_4,200_stab,463.3539375,52.375151,162.565247,-113.008649305586,17761.3994179256,-1286.66971295133,37712.798458702,41705.8508583626,417.058508583626,304.04985927804,129.48665193144,-9.38026049363585,274.939147106508,0,normal,,normal_semisynthetic
2624,2026-02-10 10:22:00,2026-02,segment_4,200_stab,462.90359375,51.747535,162.306663,-114.32686037863,18016.4623872796,-1298.03780906753,37323.5440766373,41464.7411850927,414.647411850927,300.320551472296,130.48951386372,-9.40141960396949,270.326716618363,0,normal,,normal_semisynthetic
2625,2026-02-10 10:22:20,2026-02,segment_4,200_stab,462.0065,50.493823,161.808134,-119.554878507202,18514.0374816244,-1314.21354644881,36529.497697456,40974.3937495737,409.743937495737,290.189058988535,131.120210044034,-9.30752983643435,258.709393650489,0,normal,,normal_semisynthetic
2626,2026-02-10 10:22:40,2026-02,segment_4,200_stab,461.11109375,49.236143,161.330199,-154.509161385803,18997.5305744514,-1321.55636186284,35712.0749404156,40472.2741601539,404.722741601539,250.213580215736,117.44929680703,-8.17031796755668,220.784384203729,0,normal,,normal_semisynthetic
2627,2026-02-10 10:22:50,2026-02,segment_4,200_stab,460.6654375,48.607239,161.098881,-109.371689947042,19233.5668957153,-1321.85329111997,35295.9093817702,40217.8891880384,402.178891880384,292.807201933342,140.030394922048,-9.62378114200819,256.972622741293,0,normal,,normal_semisynthetic
2628,2026-02-10 10:23:10,2026-02,segment_4,200_stab,459.778375,47.34806,160.649912,-141.059443416935,19695.0032733186,-1315.64736948495,34448.5980581403,39703.0224303915,397.030224303915,255.97078088698,126.976362474208,-8.48215737553463,222.094792930779,0,normal,,normal_semisynthetic
2629,2026-02-10 10:23:30,2026-02,segment_4,200_stab,458.89728125,46.085889,160.217431,-105.908209835577,20143.117965026,-1300.31476695438,33581.3799035249,39180.9277081462,391.809277081462,285.901067245886,146.983220171772,-9.4883250952363,245.041475932464,0,normal,,normal_semisynthetic
2630,2026-02-10 10:23:40,2026-02,segment_4,200_stab,458.46109375,45.456067,160.007703,-139.329188408381,20361.5297880886,-1289.26422257424,33142.2594825484,38918.6775360546,389.186775360546,249.857586952164,130.720852341227,-8.2770656145171,212.773030963875,0,normal,,normal_semisynthetic
2631,2026-02-10 10:23:50,2026-02,segment_4,200_stab,458.02584375,44.823957,159.801042,-113.848159453423,20577.3692775753,-1275.91197362222,32697.4276640147,38654.5967977109,386.545967977109,272.697808523686,145.167818889517,-9.0012166184725,230.671578725834,0,normal,,normal_semisynthetic
2632,2026-02-10 10:24:00,2026-02,segment_4,200_stab,457.593125,44.191461,159.597926,-108.959732975217,20790.0512347225,-1260.29892297251,32248.299846674,38389.6786482855,383.896786482855,274.937053507638,148.893026198924,-9.02593834127823,230.954070277724,0,normal,,normal_semisynthetic
2633,2026-02-10 10:24:10,2026-02,segment_4,200_stab,457.16390625,43.559846,159.398601,-103.522266301471,20999.2410771294,-1242.47768846839,31795.8764547933,38124.6591611023,381.246591611023,277.724325309551,152.971860955249,-9.05099967671625,231.621436895175,0,normal,,normal_semisynthetic
2634,2026-02-10 10:24:30,2026-02,segment_4,200_stab,456.31334375,42.294259,159.009164,-92.8479087774919,21409.1386700652,-1200.15578128725,30877.88690687,37593.024516882,375.93024516882,283.082336391329,161.214721952642,-9.03739209511554,232.516124487367,0,normal,,normal_semisynthetic
2635,2026-02-10 10:24:40,2026-02,segment_4,200_stab,455.89365625,41.662201,158.81936,-110.759494036708,21609.3947938017,-1175.77211049094,30413.8522392262,37327.6143282648,373.276143282648,262.516649245939,151.97397464552,-8.26893870067634,213.893727852228,0,normal,,normal_semisynthetic
2636,2026-02-10 10:25:00,2026-02,segment_4,200_stab,455.06053125,40.390679,158.44635,-128.203008985221,22003.6897089988,-1120.32861031027,29469.4090330194,36794.8850488813,367.948850488813,239.745841503592,143.370283626644,-7.29976802706582,192.014956911779,0,normal,,normal_semisynthetic
2637,2026-02-10 10:25:20,2026-02,segment_4,200_stab,454.246375,39.123617,158.085572,-92.7645413534086,22385.7633987291,-1056.84215713708,28514.0691350672,36266.9471685773,362.669471685773,269.904930332364,166.598745752875,-7.86520319641171,212.206663208218,0,normal,,normal_semisynthetic
2638,2026-02-10 10:25:40,2026-02,segment_4,200_stab,453.45003125,37.857198,157.735019,-107.517281108982,22757.442813692,-985.51239532475,27545.3256784702,35743.7743506865,357.437743506865,249.920462397883,159.120035147661,-6.89070245133966,192.596911085059,0,normal,,normal_semisynthetic
2639,2026-02-10 10:26:00,2026-02,segment_4,200_stab,452.6698125,36.586482,157.392574,-140.242940906019,23120.6963349246,-906.412626007389,26559.5230031745,35224.9406673246,352.249406673246,212.006465767227,139.155298012797,-5.45537717668535,159.852380094699,0,normal,,normal_semisynthetic
2640,2026-02-10 10:26:10,2026-02,segment_4,200_stab,452.286,35.949099,157.224087,-115.576522939522,23299.4082118577,-864.027931661388,26059.8861817607,34967.5082769104,349.675082769104,234.098559829582,155.983602379784,-5.78444688859983,174.464299147712,0,normal,,normal_semisynthetic
2641,2026-02-10 10:26:30,2026-02,segment_4,200_stab,451.5345625,34.674715,156.893356,-112.743460000748,23650.0138559381,-774.140722494014,25050.5826369018,34459.4564625232,344.594564625232,231.851104624484,159.122702438648,-5.20859584190584,168.546049534158,0,normal,,normal_semisynthetic
2642,2026-02-10 10:26:50,2026-02,segment_4,200_stab,450.8056875,33.400626,156.57037,-125.494303775071,23991.9268256542,-677.817073017244,24027.7113255304,33961.7858825923,339.617858825923,214.123555050851,151.265209732747,-4.27352677654702,151.49082520408,0,normal,,normal_semisynthetic
2643,2026-02-10 10:27:00,2026-02,segment_4,200_stab,450.449125,32.761931,156.411165,-100.954326111658,24160.1942533633,-627.25626823788,23509.7286875598,33716.6988263822,337.166988263822,236.212662152164,169.261641897008,-4.39443593618266,164.704606116964,0,normal,,normal_semisynthetic
2644,2026-02-10 10:27:20,2026-02,segment_4,200_stab,449.75615625,31.487568,156.098554,-100.61646898832,24489.8582402562,-522.162132117269,22465.7091524588,33237.5374786239,332.375374786239,231.758905797919,170.763034191632,-3.64093532700597,156.649034980305,0,normal,,normal_semisynthetic
2645,2026-02-10 10:27:30,2026-02,segment_4,200_stab,449.418,30.84816,155.94411,-106.906973537233,24652.2744252162,-467.450881513143,21936.55490035,33002.508776741,330.02508776741,223.118114230177,166.66517743995,-3.16026759916964,148.30517265167,0,normal,,normal_semisynthetic
2646,2026-02-10 10:27:50,2026-02,segment_4,200_stab,448.76296875,29.571789,155.640323,-84.4618499827133,24970.6108526537,-354.623026620949,20869.502559901,32545.2500519414,325.452500519414,240.990650536701,184.902059258287,-2.62590804324081,154.534225125361,0,normal,,normal_semisynthetic
2647,2026-02-10 10:28:00,2026-02,segment_4,200_stab,448.4463125,28.934905,155.490872,-117.997497966421,25126.5553520751,-296.663058417904,20331.6392619855,32323.4798236613,323.234798236613,205.237300270192,159.540569693691,-1.88365626262241,129.095344157308,0,normal,,normal_semisynthetic
2648,2026-02-10 10:28:20,2026-02,segment_4,200_stab,447.831125,27.65471,155.194503,-118.330895929991,25434.2094390635,-177.169148024048,19239.3899696117,31891.7626527597,318.917626527597,200.586730597606,159.971243115816,-1.11432474121438,121.0082482651,0,normal,,normal_semisynthetic
2649,2026-02-10 10:28:40,2026-02,segment_4,200_stab,447.2445,26.372446,154.902704,-107.342986004276,25734.572027032,-53.9721215216142,18130.2821050629,31479.806854769,314.79806854769,207.455082543415,169.593409156466,-0.355681690709402,119.48037635661,0,normal,,normal_semisynthetic
2650,2026-02-10 10:29:00,2026-02,segment_4,200_stab,446.69009375,25.093896,154.61641,-102.967737376101,26026.2162286709,71.7749903808973,17009.0439567254,31091.424205922,310.91424205922,207.946504683119,174.069243629191,0.48004743283935,113.760348042496,0,normal,,normal_semisynthetic
2651,2026-02-10 10:29:20,2026-02,segment_4,200_stab,446.167,23.814641,154.334261,-110.417856930965,26310.0093540333,199.900120223995,15871.5422334295,30727.2257962694,307.272257962694,196.854401031729,168.555442227922,1.28066291092386,101.681256893386,0,normal,,normal_semisynthetic
2652,2026-02-10 10:29:30,2026-02,segment_4,200_stab,445.9170625,23.173515,154.194372,-128.983562499615,26449.1482412157,264.794093856771,15295.4735300217,30554.5261639833,305.545261639833,176.561699140218,152.838454414826,1.53013320785044,88.3860800563892,0,normal,,normal_semisynthetic
2653,2026-02-10 10:29:40,2026-02,segment_4,200_stab,445.67634375,22.534722,154.055945,-102.887665113241,26585.6781495139,329.804668637626,14717.474559524,30389.3256127745,303.893256127745,201.005591014504,175.846941029783,2.18144302323648,97.3465061309059,0,normal,,normal_semisynthetic
2654,2026-02-10 10:29:50,2026-02,segment_4,200_stab,445.44371875,21.895196,153.918276,-122.666734375009,26720.218255192,395.168352070992,14134.7485849763,30231.0657964959,302.310657964959,179.643923589949,158.781198084616,2.34823322877476,83.9937867839562,0,normal,,normal_semisynthetic
2655,2026-02-10 10:30:10,2026-02,segment_4,200_stab,445.003375,20.613651,153.645007,-128.487933792564,26983.1526439004,526.690963373496,12954.6394225636,29936.4428839428,299.364428839428,170.876495046864,154.019185478357,3.00633933507152,73.9447698480883,0,normal,,normal_semisynthetic
2656,2026-02-10 10:30:30,2026-02,segment_4,200_stab,444.59765625,19.330325,153.374613,-81.1427815359336,27237.134326132,658.627629945839,11756.0997951643,29673.2397801209,296.732397801209,215.589616265275,197.890199420369,4.78523002725362,85.4134251061352,0,normal,,normal_semisynthetic
2657,2026-02-10 10:30:50,2026-02,segment_4,200_stab,444.226875,18.042626,153.106296,-106.042158386659,27482.0467866575,790.661335384683,10536.3376292865,29443.2072228829,294.432072228829,188.38991384217,175.84159181956,5.05898082786618,67.4158804496893,0,normal,,normal_semisynthetic
2658,2026-02-10 10:31:10,2026-02,segment_4,200_stab,443.894875,16.761431,152.842063,-53.9796998125692,27715.1943986734,921.11302832663,9305.49322076504,29250.173569552,292.50173569552,238.522035882951,226.004969753231,7.51126328438204,75.8821202422652,0,normal,,normal_semisynthetic
2659,2026-02-10 10:31:20,2026-02,segment_4,200_stab,443.74275,16.120023,152.710726,-81.3241511339514,27827.74218978,985.907669694907,8682.7825505422,29167.5498136889,291.675498136889,210.351347002938,200.688885115866,7.11019635401532,62.6187326980401,0,normal,,normal_semisynthetic
2660,2026-02-10 10:31:30,2026-02,segment_4,200_stab,443.600375,15.479796,152.580221,-105.157014322291,27937.1731249438,1050.15331762692,8056.86911529471,29094.7006196076,290.947006196076,185.789991873785,178.398370057875,6.70596267337585,51.4487386218357,0,normal,,normal_semisynthetic
2661,2026-02-10 10:31:50,2026-02,segment_4,200_stab,443.34340625,14.193972,152.319793,-84.4951331492136,28147.7324885171,1177.63294835228,6786.64011608696,28978.2702670716,289.782702670716,205.287569521502,199.403882179785,8.34257543765087,48.0778473597075,0,normal,,normal_semisynthetic
2662,2026-02-10 10:32:00,2026-02,segment_4,200_stab,443.22975,13.552174,152.190579,-86.7614087036379,28247.992838128,1240.36440555643,6146.05730616192,28935.4734478655,289.354734478655,202.593325775017,197.779892071107,8.68448033336623,43.0319618686259,0,normal,,normal_semisynthetic
2663,2026-02-10 10:32:20,2026-02,segment_4,200_stab,443.0320625,12.268329,151.933532,-74.2250197121323,28438.2611801681,1363.77017108271,4851.56638093371,28881.3480360526,288.813480360526,214.588460648394,211.29632462278,10.1328144837811,36.0471457259706,0,normal,,normal_semisynthetic
2664,2026-02-10 10:32:40,2026-02,segment_4,200_stab,442.87340625,10.976415,151.676601,-88.4349766312654,28614.9764487995,1484.78571059642,3531.48707231777,28870.27652645,288.7027652645,200.267788633234,198.496819036108,10.2996848881217,24.4972751096437,0,normal,,normal_semisynthetic
2665,2026-02-10 10:32:50,2026-02,segment_4,200_stab,442.80971875,10.333598,151.549354,-109.333024360042,28697.0351422684,1543.69227310419,2868.21882990482,28881.3000234901,288.813000234901,179.479975874858,178.334880037436,9.59312259869197,17.8242615802072,0,normal,,normal_semisynthetic
2666,2026-02-10 10:33:00,2026-02,segment_4,200_stab,442.75625,9.691364,151.422572,-84.0575383781363,28774.9284642867,1601.61573591255,2201.34228054796,28903.4182913798,289.034182913798,204.976644535661,204.065423124097,11.3583042695258,15.6114321701449,0,normal,,normal_semisynthetic
2667,2026-02-10 10:33:20,2026-02,segment_4,200_stab,442.680125,8.408668,151.17034,-52.899787964492,28917.6426082206,1714.3621050921,857.076517612515,28981.091621973,289.81091621973,236.911128255238,236.392452919235,14.014360323386,7.0063256221412,0,normal,,normal_semisynthetic
2668,2026-02-10 10:33:30,2026-02,segment_4,200_stab,442.65734375,7.76243,151.043702,-51.6049618492905,28982.7345149073,1769.60462389266,173.728337975469,29037.2275195466,290.372275195466,238.767313346176,238.319228269695,14.5511048342131,1.42853337091415,0,normal,,normal_semisynthetic
2669,2026-02-10 10:33:40,2026-02,segment_4,200_stab,442.645125,7.123861,150.918832,-80.4865334579213,29042.3572865751,1823.12155689053,-505.405523282995,29103.9125155922,291.039125155922,210.552591698001,210.107269681754,13.1893939888028,-3.65636210350441,0,normal,,normal_semisynthetic
2670,2026-02-10 10:34:00,2026-02,segment_4,200_stab,442.6518125,5.836287,150.667748,-99.0547345661186,29147.7177428885,1927.68098270026,-1886.13997740388,29272.2210910707,292.722210910707,193.667476344589,192.843751723082,12.7536994871529,-12.4788607027799,0,normal,,normal_semisynthetic
2671,2026-02-10 10:34:20,2026-02,segment_4,200_stab,442.70040625,4.550546,150.417804,-82.5055123014968,29231.987753613,2027.46956163073,-3279.28346409136,29485.139322862,294.85139322862,212.345880927123,210.522735633772,14.6014168494564,-23.6167219142934,0,normal,,normal_semisynthetic
2672,2026-02-10 10:34:30,2026-02,segment_4,200_stab,442.74046875,3.908,150.293132,-62.7709119503789,29265.8388894702,2075.56233287966,-3980.54687775582,29608.1414200234,296.081414200234,233.310502249855,230.613177409642,16.3553153663183,-31.3664872814421,0,normal,,normal_semisynthetic
2673,2026-02-10 10:34:50,2026-02,segment_4,200_stab,442.85228125,2.621545,150.043892,-95.0877158417108,29316.2279479934,2168.23077873476,-5393.87862630151,29887.060284408,298.87060284408,203.782887002369,199.890705556556,14.7839340361111,-36.7777944082889,0,normal,,normal_semisynthetic
2674,2026-02-10 10:35:00,2026-02,segment_4,200_stab,442.92403125,1.978351,149.919418,-81.2126352116636,29332.3962338679,2212.73724714592,-6104.81866163642,30042.5445965717,300.425445965717,219.212810754054,214.031038679445,16.1457811886679,-44.545309857469,0,normal,,normal_semisynthetic
2675,2026-02-10 10:35:10,2026-02,segment_4,200_stab,443.006375,1.335097,149.794993,-40.7353741925298,29342.3334439848,2256.02551036029,-6818.44707106074,30208.4988621124,302.084988621124,261.349614428594,253.855961761763,19.5180634418491,-58.9899723636546,0,normal,,normal_semisynthetic
2676,2026-02-10 10:35:20,2026-02,segment_4,200_stab,443.10015625,0.686129,149.669515,-82.346727308566,29345.8822122654,2298.4612159923,-7540.86329627873,30386.3184020497,303.863184020497,221.516456711931,213.93167019234,16.7557970570751,-54.9729419615388,0,normal,,normal_semisynthetic
2677,2026-02-10 10:35:40,2026-02,segment_4,200_stab,443.3174375,-0.598299,149.421204,-81.2275288510618,29333.1239002234,2378.79606010446,-8977.03924916097,30768.1338745528,307.681338745528,226.453809894466,215.892120412472,17.5079656429254,-66.0711094092705,0,normal,,normal_semisynthetic
2678,2026-02-10 10:36:00,2026-02,segment_4,200_stab,443.57759375,-1.886484,149.17208,-53.0634276655181,29292.9718164996,2454.54181420842,-10424.3610965354,31189.2654230731,311.89265423073,258.829226565212,243.09252354024,20.369417192928,-86.5082676187919,0,normal,,normal_semisynthetic
2679,2026-02-10 10:36:10,2026-02,segment_4,200_stab,443.72309375,-2.528948,149.04775,-55.1153012674807,29262.3754227623,2490.54111464762,-11148.1670982636,31412.91199614,314.1291199614,259.013818693919,241.281661605778,20.5356499517892,-91.9217337098189,0,normal,,normal_semisynthetic
2680,2026-02-10 10:36:20,2026-02,segment_4,200_stab,443.87921875,-3.172016,148.923215,-54.4503756766453,29224.5428192178,2525.40754122803,-11873.6177876286,31645.448102504,316.45448102504,262.004105348395,241.96055529892,20.9087620227815,-98.3059742311015,0,normal,,normal_semisynthetic
2681,2026-02-10 10:36:30,2026-02,segment_4,200_stab,444.04571875,-3.814971,148.798591,-71.8861962545729,29179.3979412257,2559.11703182921,-12599.6309566835,31886.3143752868,318.863143752868,246.976947498295,226.010398961236,19.8217613165708,-97.5910340926228,0,normal,,normal_semisynthetic
