sample_id,timestamp_utc,month_block,segment_id,source_dataset,altitude_km,latitude_deg,longitude_deg,residual_mGs,Bx_model_nT,By_model_nT,Bz_model_nT,B_model_nT,B_model_mGs,B_teaching_mGs,Bx_teaching_mGs,By_teaching_mGs,Bz_teaching_mGs,is_anomaly,anomaly_type,anomaly_id,quality_flag
5846,2026-05-11 15:07:10,2026-05,segment_9,200_stab,438.411125,-2.286345,-100.066099,88.2456435107504,23001.5811967967,2419.07150504452,5197.83948919507,23705.3196530818,237.053196530818,325.298840041568,315.641712153296,33.1959731437872,71.327920538612,0,normal,NaN,normal_semisynthetic
5847,2026-05-11 15:07:30,2026-05,segment_9,200_stab,438.72115625,-3.570068,-100.314595,97.6971071190704,22938.7507637673,2524.27702521398,4117.2165406451,23441.6239442753,234.416239442753,332.113346561823,324.98880197943,35.7631404925627,58.331392359328,0,normal,NaN,normal_semisynthetic
5848,2026-05-11 15:07:40,2026-05,segment_9,200_stab,438.89209375,-4.213112,-100.439246,119.77339226687,22902.0757307986,2577.52631812362,3578.71299405214,23322.8622041475,233.228622041475,353.002014308345,346.633221688225,39.0120206630818,54.1654315184011,0,normal,NaN,normal_semisynthetic
5849,2026-05-11 15:08:00,2026-05,segment_9,200_stab,439.26675,-5.504877,-100.690105,113.764177786994,22818.2417533904,2685.69940943885,2503.16298900165,23111.7061893651,231.117061893651,344.881239680645,340.502057215626,40.0769780537908,37.3531035612958,0,normal,NaN,normal_semisynthetic
5850,2026-05-11 15:08:20,2026-05,segment_9,200_stab,439.68053125,-6.789373,-100.940295,91.8835751274602,22721.89301038,2795.00144646688,1442.57971243865,22938.5590499414,229.385590499414,321.269165626874,318.234619402849,39.1457798494372,20.2042499512019,0,normal,NaN,normal_semisynthetic
5851,2026-05-11 15:08:30,2026-05,segment_9,200_stab,439.902625,-7.431446,-101.065684,135.626461896476,22669.0599895928,2850.34551010322,916.00736848177,22865.9095563207,228.659095563207,364.285557459683,361.149471664603,45.4099453399453,14.593264004769,0,normal,NaN,normal_semisynthetic
5852,2026-05-11 15:08:50,2026-05,segment_9,200_stab,440.37903125,-8.720618,-101.318237,89.3818699415284,22553.9622107206,2963.02236986117,-133.620166390265,22748.1552508281,227.481552508281,316.863422449809,314.158470306398,41.2725075311492,-1.8612209545735,0,normal,NaN,normal_semisynthetic
5853,2026-05-11 15:09:10,2026-05,segment_9,200_stab,440.893875,-10.005511,-101.571159,100.89590745567,22427.7962338217,3077.57405748063,-1169.07786404523,22668.1328970276,226.681328970276,327.577236425946,324.104130797774,44.4740292120788,-16.8943466852932,0,normal,NaN,normal_semisynthetic
5854,2026-05-11 15:09:20,2026-05,segment_9,200_stab,441.16525,-10.645915,-101.697736,119.734114053406,22360.8480083322,3135.57777808083,-1680.99662676961,22642.1094713664,226.421094713664,346.15520876707,341.855250736311,47.9370785548744,-25.6992723673577,0,normal,NaN,normal_semisynthetic
5855,2026-05-11 15:09:30,2026-05,segment_9,200_stab,441.449125,-11.292568,-101.825911,106.031381848456,22290.6126440419,3194.79936073254,-2195.00908882795,22625.1236439073,226.251236439073,332.282618287529,327.369841118631,46.9202428767015,-32.2368787318024,0,normal,NaN,normal_semisynthetic
5856,2026-05-11 15:09:40,2026-05,segment_9,200_stab,441.73953125,-11.932118,-101.953076,88.6237447197195,22218.6303744925,3254.04559446053,-2700.45149198932,22617.4443010199,226.174443010199,314.798187729918,309.247343892686,45.2910435986132,-37.5859104334108,0,normal,NaN,normal_semisynthetic
5857,2026-05-11 15:10:00,2026-05,segment_9,200_stab,442.3524375,-13.218563,-102.21015,90.8200003819362,22066.5927596631,3375.36953242575,-3708.12332996756,22629.1363982697,226.291363982697,317.111364364633,309.228209761931,47.3004368714747,-51.9634522371014,0,normal,NaN,normal_semisynthetic
5858,2026-05-11 15:10:10,2026-05,segment_9,200_stab,442.67175,-13.859055,-102.338831,105.188190202801,21987.4571843386,3436.90397855646,-4205.23856115975,22648.2805914093,226.482805914093,331.670996116894,321.993618763859,50.3314749004973,-61.5832913611143,0,normal,NaN,normal_semisynthetic
5859,2026-05-11 15:10:30,2026-05,segment_9,200_stab,443.3419375,-15.147213,-102.599184,113.59904106344,21821.8091019751,3563.08333186522,-5195.63401628308,22713.0255171788,227.130255171788,340.729296235229,327.35971930608,53.4515701211041,-77.9422679961765,0,normal,NaN,normal_semisynthetic
5860,2026-05-11 15:10:50,2026-05,segment_9,200_stab,444.0475,-16.432971,-102.861259,99.3956422112087,21648.393170711,3692.43179156746,-6171.47180697782,22811.7084777399,228.117084777399,327.512726988607,310.810752696573,53.0130571524603,-88.6051811072799,0,normal,NaN,normal_semisynthetic
5861,2026-05-11 15:11:10,2026-05,segment_9,200_stab,444.784625,-17.711722,-103.124344,107.592110244406,21468.5942654126,3824.65062524567,-7129.26241309347,22942.4252138444,229.424252138444,337.016362382851,315.366290937569,56.1828067037906,-104.726421140676,0,normal,NaN,normal_semisynthetic
5862,2026-05-11 15:11:20,2026-05,segment_9,200_stab,445.1693125,-18.356304,-103.257942,101.494200196264,21375.4000280594,3892.70531201119,-7607.22444797961,23020.2246906424,230.202246906424,331.696447102688,307.996309331773,56.0896576364321,-109.611845914486,0,normal,NaN,normal_semisynthetic
5863,2026-05-11 15:11:40,2026-05,segment_9,200_stab,445.96084375,-19.63985,-103.526123,99.6090072258254,21185.1171192194,4031.12845312632,-8549.35048558905,23198.0727149065,231.980727149065,331.589734374891,302.816852270188,57.6203389579127,-122.203119691607,0,normal,NaN,normal_semisynthetic
5864,2026-05-11 15:11:50,2026-05,segment_9,200_stab,446.36771875,-20.279445,-103.660882,85.7261502220911,21088.116010778,4101.58087932478,-9014.04564576701,23297.7385490019,232.977385490019,318.70353571211,288.476803017006,56.1079490827231,-123.308458129271,0,normal,NaN,normal_semisynthetic
5865,2026-05-11 15:12:10,2026-05,segment_9,200_stab,447.20534375,-21.558148,-103.93271,97.0876214218747,20890.2150264125,4245.43624082972,-9933.65953375109,23518.129272057,235.18129272057,332.268914142445,295.141207139949,59.9803867681562,-140.344762483378,0,normal,NaN,normal_semisynthetic
5866,2026-05-11 15:12:20,2026-05,segment_9,200_stab,447.63925,-22.202307,-104.07094,128.764257248496,20788.6624617378,4319.43882244417,-10392.2169609863,23639.4630237896,236.394630237896,365.158887486393,321.122558884647,66.7223901567454,-160.52862030631,0,normal,NaN,normal_semisynthetic
5867,2026-05-11 15:12:40,2026-05,segment_9,200_stab,448.52275,-23.479807,-104.347808,95.3705930734171,20583.9287610438,4469.26087831176,-11292.457471778,23899.6236746533,238.996236746533,334.36682981995,287.978718776615,62.5270343944487,-157.986722180879,0,normal,NaN,normal_semisynthetic
5868,2026-05-11 15:13:00,2026-05,segment_9,200_stab,449.4385,-24.761025,-104.629376,107.608753110835,20374.5866845792,4623.59769930443,-12183.3307500434,24185.4292171422,241.854292171422,349.463045282258,294.39895588513,66.8078501998935,-176.040864413248,0,normal,NaN,normal_semisynthetic
5869,2026-05-11 15:13:20,2026-05,segment_9,200_stab,450.38021875,-26.038771,-104.914413,103.401374894906,20162.300642815,4781.53563781572,-13060.2115976421,24493.8885692359,244.938885692359,348.340260587266,286.738507856945,68.0006919022243,-185.736025473778,0,normal,NaN,normal_semisynthetic
5870,2026-05-11 15:13:40,2026-05,segment_9,200_stab,451.3499375,-27.317599,-105.204259,116.256815027441,19946.768350031,4943.52675611455,-13926.6907480783,24824.6800501201,248.246800501201,364.503615528642,292.880680315693,72.5863685827289,-204.487192575087,0,normal,NaN,normal_semisynthetic
5871,2026-05-11 15:13:50,2026-05,segment_9,200_stab,451.84184375,-27.953449,-105.350193,113.384103299943,19838.5859844013,5025.48693738677,-14353.5166025224,24996.9688497869,249.969688497869,363.353791797812,288.371981605305,73.0500463997427,-208.641484273556,0,normal,NaN,normal_semisynthetic
5872,2026-05-11 15:14:00,2026-05,segment_9,200_stab,452.33978125,-28.589063,-105.497336,94.6803166679387,19729.82853836,5108.32744490861,-14777.614310831,25174.1738326637,251.741738326637,346.422054994575,271.502365574397,70.2957444726274,-203.354896629538,0,normal,NaN,normal_semisynthetic
5873,2026-05-11 15:14:20,2026-05,segment_9,200_stab,453.35678125,-29.86407,-105.796525,108.942464186147,19509.9732028681,5277.1438601101,-15620.8660054557,25544.0552077647,255.440552077647,364.383016263795,278.307528897209,75.2778515926621,-222.829861015581,0,normal,NaN,normal_semisynthetic
5874,2026-05-11 15:14:40,2026-05,segment_9,200_stab,454.39815625,-31.140612,-106.101814,89.8215770546188,19287.8207587402,5449.49843122568,-16455.6434297278,25932.7064430144,259.327064430144,349.148641484763,259.68428825252,73.370088780237,-221.552870344344,0,normal,NaN,normal_semisynthetic
5875,2026-05-11 15:14:50,2026-05,segment_9,200_stab,454.928125,-31.780105,-106.257058,119.908312173798,19175.8408616115,5537.01187427306,-16870.4580922945,26133.9574020001,261.339574020001,381.247886193798,279.741360331388,80.7751401911679,-246.109932295065,0,normal,NaN,normal_semisynthetic
5876,2026-05-11 15:15:10,2026-05,segment_9,200_stab,455.99971875,-33.0544,-106.571294,90.3633904770091,18951.4375395125,5713.54256805044,-17690.7393034666,26547.3880183002,265.473880183002,355.837270660011,254.022271588269,76.5834812755729,-237.124058508654,0,normal,NaN,normal_semisynthetic
5877,2026-05-11 15:15:20,2026-05,segment_9,200_stab,456.5393125,-33.687285,-106.729912,95.6909138896144,18839.3911157713,5802.20125147677,-18095.1846372625,26758.6229846056,267.586229846056,363.27714373567,255.765036870318,78.771134793769,-245.661631922394,0,normal,NaN,normal_semisynthetic
5878,2026-05-11 15:15:30,2026-05,segment_9,200_stab,457.08828125,-34.325662,-106.891712,125.658824370215,18725.9852646889,5892.23568276144,-18501.2719829344,26975.5079741062,269.755079741062,395.413904111278,274.490287595269,86.369899595623,-271.196382763913,0,normal,NaN,normal_semisynthetic
5879,2026-05-11 15:15:50,2026-05,segment_9,200_stab,458.19434375,-35.596388,-107.219472,115.319888385901,18499.0964888928,6073.09527847048,-19304.3880313734,27418.2139176239,274.182139176239,389.502027562139,262.797409493545,86.2741435911632,-274.237348269908,0,normal,NaN,normal_semisynthetic
5880,2026-05-11 15:16:00,2026-05,segment_9,200_stab,458.751625,-36.22943,-107.385733,95.7628192744036,18385.4877187302,6163.9223495622,-19702.066168479,27644.0139757984,276.440139757984,372.202959032388,247.544836945749,82.9919323496745,-265.271437548099,0,normal,NaN,normal_semisynthetic
5881,2026-05-11 15:16:20,2026-05,segment_9,200_stab,459.8801875,-37.498312,-107.72535,102.76618016616,18156.546045323,6347.21126842355,-20494.8095684095,28106.6624562097,281.066624562097,383.832804728257,247.951104248394,86.6793738729215,-279.883114947223,0,normal,NaN,normal_semisynthetic
5882,2026-05-11 15:16:40,2026-05,segment_9,200_stab,461.0224375,-38.766596,-108.073888,79.7695962356469,17925.9280272215,6531.75853287048,-21281.9820271846,28581.9090365612,285.819090365612,365.588686601259,229.288969998384,83.5471493585016,-272.215961769295,0,normal,NaN,normal_semisynthetic
5883,2026-05-11 15:17:00,2026-05,segment_9,200_stab,462.172,-40.029048,-108.430595,117.841817586904,17694.3231816175,6716.4370478422,-22061.1256637972,29067.0408715268,290.670408715268,408.512226302171,248.678473594241,94.3937383705301,-310.050121699107,0,normal,NaN,normal_semisynthetic
5884,2026-05-11 15:17:10,2026-05,segment_9,200_stab,462.75521875,-40.664836,-108.61419,89.8207845596139,17576.7923960303,6809.70403777266,-22452.0835057163,29315.7253664797,293.157253664797,382.978038224411,229.621658204181,88.9613700726312,-293.312029212205,0,normal,NaN,normal_semisynthetic
5885,2026-05-11 15:17:30,2026-05,segment_9,200_stab,463.9229375,-41.929643,-108.987863,82.6768520583136,17340.9054727158,6995.55268884111,-23227.4523600493,29818.7743405791,298.187743405791,380.864595464104,221.489215901786,89.3517055547615,-296.675984925816,0,normal,NaN,normal_semisynthetic
5886,2026-05-11 15:17:40,2026-05,segment_9,200_stab,464.5093125,-42.561111,-109.178869,117.01970955732,17221.9572042528,7088.41165324717,-23613.554791602,30073.9315621851,300.739315621851,417.759025179171,239.231376797191,98.4656075380806,-328.017492836173,0,normal,NaN,normal_semisynthetic
5887,2026-05-11 15:17:50,2026-05,segment_9,200_stab,465.09559375,-43.19037,-109.372321,82.6555353823697,17102.5342921387,7180.94212927848,-23997.7529958427,30330.7559735544,303.307559735544,385.963095117913,217.632131408447,91.3784889666286,-305.374749980727,0,normal,NaN,normal_semisynthetic
5888,2026-05-11 15:18:10,2026-05,segment_9,200_stab,466.2769375,-44.452739,-109.770343,90.6257042430038,16859.8936456306,7366.41257937646,-24767.1625809034,30853.4016008036,308.534016008036,399.15972025104,218.12150628075,95.3014913065878,-320.420218655823,0,normal,NaN,normal_semisynthetic
5889,2026-05-11 15:18:30,2026-05,segment_9,200_stab,467.46171875,-45.712837,-110.181883,92.1659572800817,16612.8846266182,7551.11562143106,-25533.9160704095,31384.5209081844,313.845209081844,406.011166361926,214.915393598709,97.6862852155719,-330.3238266999,0,normal,NaN,normal_semisynthetic
5890,2026-05-11 15:18:40,2026-05,segment_9,200_stab,468.05184375,-46.338797,-110.392007,91.7277200346206,16488.092636781,7642.6295210191,-25914.5023108498,31651.673175579,316.51673175579,408.244451790411,212.664028919825,98.5749183538565,-334.246209690957,0,normal,NaN,normal_semisynthetic
5891,2026-05-11 15:19:00,2026-05,segment_9,200_stab,469.23896875,-47.595671,-110.826229,85.4180841164858,16232.6418072922,7825.76686779335,-26678.375611208,32194.3630526464,321.943630526464,407.361714642949,205.394863348907,99.0209933474127,-337.56682233777,0,normal,NaN,normal_semisynthetic
5892,2026-05-11 15:19:10,2026-05,segment_9,200_stab,469.83553125,-48.226518,-111.050758,92.3715150026035,16101.6640477506,7917.32775213953,-27061.716688866,32469.7424379971,324.697424379971,417.068939382575,206.823443688029,101.696879629845,-347.603665130682,0,normal,NaN,normal_semisynthetic
5893,2026-05-11 15:19:30,2026-05,segment_9,200_stab,471.02071875,-49.479287,-111.510757,109.768309801996,15835.2557230112,8098.33550541099,-27823.039151715,33022.1118254001,330.221118254001,439.989428055997,210.990294791776,107.902911421026,-370.716541324485,0,normal,NaN,normal_semisynthetic
5894,2026-05-11 15:19:40,2026-05,segment_9,200_stab,471.616,-50.108672,-111.749418,71.2555393329027,15697.8856496522,8188.82512647827,-28205.6042464828,33302.2008541599,333.022008541599,404.277547874502,190.56706627433,99.4095902731369,-342.406574599178,0,normal,NaN,normal_semisynthetic
5895,2026-05-11 15:20:00,2026-05,segment_9,200_stab,472.79328125,-51.354676,-112.23807,116.462356606115,15418.0154369828,8367.00876567665,-28963.1755738752,33861.2990746526,338.612990746526,455.075347352641,207.208787678366,112.447529315057,-389.247534645922,0,normal,NaN,normal_semisynthetic
5896,2026-05-11 15:20:10,2026-05,segment_9,200_stab,473.3871875,-51.984314,-112.493738,65.7203985701694,15272.1749046385,8456.53934988534,-29346.0850618869,34145.9381560022,341.459381560022,407.179780130192,182.115975006164,100.841623311596,-349.943012506762,0,normal,NaN,normal_semisynthetic
5897,2026-05-11 15:20:30,2026-05,segment_9,200_stab,474.558125,-53.228764,-113.017839,105.239130081645,14974.1286483687,8632.43600213144,-30102.9458008985,34712.1135340478,347.121135340478,452.360265422123,195.139394298103,112.495916946498,-392.294653540052,0,normal,NaN,normal_semisynthetic
5898,2026-05-11 15:20:40,2026-05,segment_9,200_stab,475.14125,-53.8504,-113.289666,84.7800778642446,14819.9184169105,8719.76156878102,-30480.9672915907,34996.4796905531,349.964796905531,434.744874769775,184.100904811783,108.321513613991,-378.650779313134,0,normal,NaN,normal_semisynthetic
5899,2026-05-11 15:21:00,2026-05,segment_9,200_stab,476.30359375,-55.09429,-113.855507,99.8600568748263,14499.4995432286,8893.39560128809,-31236.9903510461,35567.928510337,355.67928510337,455.539341978196,185.703603149559,113.902938682109,-400.070474325185,0,normal,NaN,normal_semisynthetic
5900,2026-05-11 15:21:20,2026-05,segment_9,200_stab,477.45734375,-56.336691,-114.452663,108.751361303961,14162.0364139652,9065.33442215869,-31991.0463390678,36140.9824084022,361.409824084022,470.161185387983,184.235164187172,117.931724425668,-416.174305906008,0,normal,NaN,normal_semisynthetic
5901,2026-05-11 15:21:40,2026-05,segment_9,200_stab,478.5986875,-57.574841,-115.083411,81.8098100917702,13806.329166237,9235.19677050257,-32740.6505399949,36713.1281998477,367.131281998477,448.941092090247,168.828666952809,112.931246317358,-400.364232902154,0,normal,NaN,normal_semisynthetic
5902,2026-05-11 15:22:00,2026-05,segment_9,200_stab,479.727875,-58.810449,-115.752769,63.4880983961078,13429.8891512968,9403.22892068199,-33485.8493426202,37283.8402387352,372.838402387352,436.326500783459,157.167730088253,110.044403815582,-391.879253206542,0,normal,NaN,normal_semisynthetic
5903,2026-05-11 15:22:10,2026-05,segment_9,200_stab,480.28471875,-59.424162,-116.101608,74.3173839273917,13234.2537443472,9486.13746084912,-33854.5514651561,37566.7796198023,375.667796198023,449.985180125415,158.523517726187,113.627553844529,-405.519094085009,0,normal,NaN,normal_semisynthetic
5904,2026-05-11 15:22:20,2026-05,segment_9,200_stab,480.84453125,-60.044391,-116.466155,79.0790751407636,13030.3129873169,9569.55335795488,-34225.987295895,37852.1282677335,378.521282677335,457.600357818099,157.525511995077,115.687842167976,-413.763366817869,0,normal,NaN,normal_semisynthetic
5905,2026-05-11 15:22:30,2026-05,segment_9,200_stab,481.395375,-60.658063,-116.839514,66.4077265999943,12822.0700083126,9651.71571256324,-34592.1536028054,38133.6883395023,381.336883395023,447.744609995017,150.54963170855,113.325090639811,-406.161874138241,0,normal,NaN,normal_semisynthetic
5906,2026-05-11 15:22:50,2026-05,segment_9,200_stab,482.48628125,-61.884205,-117.626693,106.669846406879,12385.5386636522,9814.75057066544,-35319.0227856978,38693.2069915359,386.932069915359,493.601916322238,157.999971943375,125.204914934164,-450.558087197652,0,normal,NaN,normal_semisynthetic
5907,2026-05-11 15:23:10,2026-05,segment_9,200_stab,483.5584375,-63.104664,-118.471321,73.9971845800049,11921.8568699818,9975.4709186384,-36034.9384699266,39244.840193436,392.44840193436,466.445586514365,141.697545273457,118.563723548543,-428.294214647491,0,normal,NaN,normal_semisynthetic
5908,2026-05-11 15:23:30,2026-05,segment_9,200_stab,484.6083125,-64.316388,-119.379313,109.010912456492,11430.0514649643,10133.3653750435,-36736.6087604349,39785.7963792749,397.857963792749,506.868876249241,145.618232353277,129.098522279344,-468.022392265333,0,normal,NaN,normal_semisynthetic
5909,2026-05-11 15:23:40,2026-05,segment_9,200_stab,485.13165625,-64.927095,-119.866531,63.272937973155,11169.4066534256,10212.2405799392,-37086.2663491683,40055.419787759,400.55419787759,463.827135850745,129.337650801349,118.254017156987,-429.445423148191,0,normal,NaN,normal_semisynthetic
5910,2026-05-11 15:23:50,2026-05,segment_9,200_stab,485.64303125,-65.528487,-120.367764,69.1907113103833,10903.8569059557,10289.3993164943,-37427.6992804432,40318.7116255855,403.187116255855,472.377827566238,127.75061577265,120.551572709549,-438.50645430046,0,normal,NaN,normal_semisynthetic
5911,2026-05-11 15:24:10,2026-05,segment_9,200_stab,486.657,-66.735285,-121.444906,78.7182277579897,10342.7156974203,10442.4644754551,-38103.3127046964,40839.6776602202,408.396776602202,487.115004360191,123.362677932016,124.552430869138,-454.477028166286,0,normal,NaN,normal_semisynthetic
5912,2026-05-11 15:24:20,2026-05,segment_9,200_stab,487.15371875,-67.333904,-122.01858,97.3009576087796,10049.4512881739,10517.3655699867,-38433.2964640922,41094.0960093165,410.940960093165,508.241917701944,124.289201869676,130.076253417293,-475.333787463998,0,normal,NaN,normal_semisynthetic
5913,2026-05-11 15:24:40,2026-05,segment_9,200_stab,488.13078125,-68.526748,-123.251402,75.3943758993471,9433.00488066696,10664.0762871413,-39079.6385961475,41592.3341126963,415.923341126963,491.31771702631,111.429245834333,125.97152161252,-461.636001606638,0,normal,NaN,normal_semisynthetic
5914,2026-05-11 15:25:00,2026-05,segment_9,200_stab,489.07946875,-69.7057,-124.60604,88.6674032575593,8777.80667903089,10804.7790875645,-39702.5007796665,42072.3390053955,420.723390053955,509.390793311515,106.27728368497,130.818849654741,-480.697979877271,0,normal,NaN,normal_semisynthetic
5915,2026-05-11 15:25:10,2026-05,segment_9,200_stab,489.549125,-70.2974,-125.345415,94.4712373955089,8430.01108385524,10873.2863354897,-40008.6734326698,42308.2426064885,423.082426064885,517.553663460394,103.123714214305,133.012123172506,-489.423200530035,0,normal,NaN,normal_semisynthetic
5916,2026-05-11 15:25:20,2026-05,segment_9,200_stab,490.0075,-70.880247,-126.11793,81.0534938496967,8073.94506123036,10939.0373624311,-40305.8407204678,42537.1828339883,425.371828339883,506.42532218958,96.1241426102965,130.234424370167,-479.860136780736,0,normal,NaN,normal_semisynthetic
5917,2026-05-11 15:25:40,2026-05,segment_9,200_stab,490.906875,-72.039665,-127.804269,62.0572879018139,7322.01548009515,11063.3049897426,-40883.3545131087,42982.0579338791,429.820579338791,491.877867240605,83.7916454301065,126.606196272832,-467.860735158024,0,normal,NaN,normal_semisynthetic
5918,2026-05-11 15:25:50,2026-05,segment_9,200_stab,491.34834375,-72.616659,-128.728981,80.8044651285928,6923.90555714023,11120.9950028609,-41163.7522557933,43198.0496989642,431.980496989642,512.784962118235,82.1906237334951,132.012418176274,-488.636715968163,0,normal,NaN,normal_semisynthetic
5919,2026-05-11 15:26:10,2026-05,segment_9,200_stab,492.20553125,-73.751857,-130.748245,73.653810289149,6087.46717592392,11223.3735852346,-41701.3531656936,43612.2027315933,436.122027315933,509.775837605082,71.1553988134616,131.188160923205,-487.440232499583,0,normal,NaN,normal_semisynthetic
5920,2026-05-11 15:26:30,2026-05,segment_9,200_stab,493.03340625,-74.866482,-133.04633,83.3941381704504,5186.19912284459,11303.7486625745,-42210.70504203,44004.7158303937,440.047158303937,523.441296474388,61.6904516120315,134.459426525189,-502.101326081906,0,normal,NaN,normal_semisynthetic
5921,2026-05-11 15:26:50,2026-05,segment_9,200_stab,493.82728125,-75.950501,-135.668652,90.6553286775488,4216.53379967336,11352.8876143452,-42688.4386891828,44373.0775604742,443.730775604742,534.386104282291,50.7798240433331,136.723114963491,-514.097955408122,0,normal,NaN,normal_semisynthetic
5922,2026-05-11 15:27:00,2026-05,segment_9,200_stab,494.21659375,-76.486569,-137.142791,72.5118974828688,3696.11788447461,11362.0897939964,-42918.3989471106,44550.5032528939,445.505032528939,518.016930011808,42.9771046268238,132.114217435292,-499.039419092534,0,normal,NaN,normal_semisynthetic
5923,2026-05-11 15:27:20,2026-05,segment_9,200_stab,494.96884375,-77.527415,-140.435324,81.5066011451163,2590.57733609331,11338.3002869589,-43353.6521462671,44886.6048922289,448.866048922289,530.372650067405,30.6098304883433,133.971468434574,-512.259535648172,0,normal,NaN,normal_semisynthetic
5924,2026-05-11 15:27:30,2026-05,segment_9,200_stab,495.33028125,-78.027979,-142.269831,67.8516351036002,2005.36224538309,11299.9967835186,-43558.1180408643,45044.6562014254,450.446562014254,518.298197117854,23.0743383122409,130.021371106611,-501.193614387321,0,normal,NaN,normal_semisynthetic
5925,2026-05-11 15:27:50,2026-05,segment_9,200_stab,496.033125,-78.99581,-146.436957,64.7254362437202,747.91393468789,11150.9904008508,-43946.1148053901,45344.9552724677,453.449552724677,518.174988968397,8.54671247391259,127.426839286264,-502.189877962309,0,normal,NaN,normal_semisynthetic
5926,2026-05-11 15:28:00,2026-05,segment_9,200_stab,496.3745625,-79.4596,-148.80889,58.5589572864439,72.4984970974682,11029.8197857596,-44129.5883162103,45487.1712188901,454.871712188901,513.430669475345,0.818317580611638,124.497690338747,-498.107124838177,0,normal,NaN,normal_semisynthetic
5927,2026-05-11 15:28:20,2026-05,segment_9,200_stab,497.02784375,-80.323407,-154.15477,80.045002691303,-1354.05059119972,10666.5531850524,-44470.5478980966,45751.9228034187,457.519228034187,537.56423072549,-15.9094770191229,125.327136130479,-522.508659876368,0,normal,NaN,normal_semisynthetic
5928,2026-05-11 15:28:30,2026-05,segment_9,200_stab,497.34009375,-80.719025,-157.161215,71.5861936591097,-2102.36247726811,10410.4404679715,-44628.4232989594,45874.7573821825,458.747573821825,530.333767480935,-24.3042988520129,120.349587214594,-515.925559402818,0,normal,NaN,normal_semisynthetic
5929,2026-05-11 15:28:50,2026-05,segment_9,200_stab,497.942125,-81.430355,-163.978191,55.281673425383,-3664.87576214432,9701.78537087995,-44922.4772522779,46104.0661570755,461.040661570755,516.322334996138,-41.04317403446,108.650904223018,-503.089646576594,0,normal,NaN,normal_semisynthetic
5930,2026-05-11 15:29:10,2026-05,segment_9,200_stab,498.51009375,-82.005847,-171.882902,54.1709605675841,-5251.39944647028,8676.98913833098,-45186.0380591948,46310.3160444852,463.103160444852,517.274121012436,-58.6567586830708,96.9196998192178,-504.716229892538,0,normal,NaN,normal_semisynthetic
5931,2026-05-11 15:29:20,2026-05,segment_9,200_stab,498.779375,-82.2314,-176.199954,65.2066969358955,-6016.16243277372,8034.42745889959,-45305.7401206056,46404.2705242275,464.042705242275,529.24940217817,-68.6154600639585,91.6341509397593,-516.720457043953,0,normal,NaN,normal_semisynthetic
5932,2026-05-11 15:29:40,2026-05,segment_9,200_stab,499.29496875,-82.545234,174.460862,44.5296438538542,-7418.94482972337,6469.6276259132,-45524.372894232,46576.446315896,465.76446315896,510.294107012814,-81.2823675122024,70.8815960255877,-498.767532752967,0,normal,NaN,normal_semisynthetic
5933,2026-05-11 15:30:00,2026-05,segment_9,200_stab,499.77409375,-82.653294,164.60961,37.8459171751206,-8509.91045212681,4603.30194447718,-45713.4445170706,46726.0952178816,467.260952178816,505.106869353937,-91.9917276826324,49.7614753174569,-494.160163389087,0,normal,NaN,normal_semisynthetic
5934,2026-05-11 15:30:10,2026-05,segment_9,200_stab,499.9996875,-82.627141,159.660959,16.6852640865726,-8900.05873407824,3600.16598645166,-45797.1219336413,46792.6128572113,467.926128572113,484.611392658685,-92.1741615717674,37.2854035277044,-474.301512243961,0,normal,NaN,normal_semisynthetic
5935,2026-05-11 15:30:20,2026-05,segment_9,200_stab,500.21834375,-82.547139,154.737748,32.0233798353188,-9179.21833396402,2568.76013814168,-45874.548086186,46854.3566809073,468.543566809073,500.566946644391,-98.065870913706,27.4432626995255,-490.099194416018,0,normal,NaN,normal_semisynthetic
5936,2026-05-11 15:30:40,2026-05,segment_9,200_stab,500.62625,-82.235621,145.40424,11.594669173416,-9398.30582543344,549.571735613132,-46008.0718114253,46961.3974801244,469.613974801244,481.20864397466,-96.3034799769335,5.63140544897803,-471.440013207335,0,normal,NaN,normal_semisynthetic
5937,2026-05-11 15:30:50,2026-05,segment_9,200_stab,500.815875,-82.010867,141.080384,27.5840573331158,-9356.72864040662,-402.127867170226,-46064.6069894237,47007.0004867554,470.070004867554,497.65406220067,-99.0578843276692,-4.25725029355447,-487.677123717416,0,normal,NaN,normal_semisynthetic
5938,2026-05-11 15:31:10,2026-05,segment_9,200_stab,501.16959375,-81.438074,133.177867,4.52757839981618,-9034.50667263897,-2145.16271926356,-46158.8197311123,47083.5499179851,470.835499179851,475.363077579668,-91.2138295392041,-21.6579071440994,-466.026853180097,0,normal,NaN,normal_semisynthetic
5939,2026-05-11 15:31:20,2026-05,segment_9,200_stab,501.33246875,-81.09974,129.643397,2.33617138830928,-8782.63217784096,-2919.24524310245,-46196.3994016335,47114.3708271252,471.143708271252,473.479879659561,-88.2618095849475,-29.3372035354681,-464.254647688035,0,normal,NaN,normal_semisynthetic
5940,2026-05-11 15:31:40,2026-05,segment_9,200_stab,501.6325,-80.332901,123.333862,27.3599665951894,-8156.30717958405,-4280.42634755368,-46253.6078033083,47161.8874871101,471.618874871101,498.97884146629,-86.2947800429821,-45.2874618401961,-489.369125475287,0,normal,NaN,normal_semisynthetic
